Date,crisis_prob,bull_prob,entropy
2006-02-09,0.021824166406566682,0.9781758335934334,0.47353637043166774
2006-02-10,0.03062690388190788,0.9693730961180924,0.4832229690470925
2006-02-13,0.034763043755776026,0.9652369562442242,0.48777030451564585
2006-02-14,0.03617348324464449,0.9638265167553559,0.4885781956661933
2006-02-15,0.03367612855424679,0.9663238714457535,0.48322598875691175
2006-02-16,0.03331667761462821,0.966683322385372,0.48806189764926644
2006-02-17,0.021816743799773518,0.9781832562002268,0.4775111892574563
2006-02-21,0.01364810311030644,0.9863518968896938,0.4640862331647512
2006-02-22,0.00838518209473565,0.9916148179052646,0.4565485803507931
2006-02-23,0.007937442824467332,0.9920625571755328,0.46283904389856
2006-02-24,0.006211118045423027,0.993788881954577,0.46858558234632
2006-02-27,0.003192554579737837,0.9968074454202623,0.4600215838680235
2006-02-28,0.002940133746560475,0.9970598662534398,0.4574961257142638
2006-03-01,0.003012690627100609,0.9969873093728996,0.45437446081494726
2006-03-02,0.002788766368902967,0.9972112336310973,0.4483532929506609
2006-03-03,0.003242173424106965,0.9967578265758933,0.43647569580242757
2006-03-06,0.003412590160538108,0.9965874098394621,0.43247100731134136
2006-03-07,0.003792193224928296,0.996207806775072,0.44180105623919835
2006-03-08,0.008544026721519646,0.9914559732784806,0.4751345328405911
2006-03-09,0.014164146721573758,0.9858358532784266,0.5044590727353534
2006-03-10,0.017828566468924546,0.9821714335310755,0.5223157178347801
2006-03-13,0.03050739567548121,0.9694926043245189,0.5685817515965741
2006-03-14,0.04102897354197432,0.9589710264580258,0.6013436633858026
2006-03-15,0.05165480580302526,0.9483451941969749,0.6282443293730374
2006-03-16,0.050448308326896174,0.9495516916731039,0.6407818309682154
2006-03-17,0.049788593406783904,0.9502114065932163,0.6562878985780034
2006-03-20,0.04490209798269207,0.955097902017308,0.6504678182278512
2006-03-21,0.0372588833287965,0.9627411166712037,0.6400669786819521
2006-03-22,0.023929855793070904,0.9760701442069294,0.6179034670103177
2006-03-23,0.02030445884018898,0.9796955411598113,0.6071612508326749
2006-03-24,0.017651866385549313,0.9823481336144511,0.6050114793223275
2006-03-27,0.010894950223686941,0.9891050497763132,0.5933278692913736
2006-03-28,0.011364356652755592,0.9886356433472446,0.6067772993720263
2006-03-29,0.010020627164608584,0.9899793728353916,0.6026084351293487
2006-03-30,0.009971078065962983,0.9900289219340372,0.5965206792798267
2006-03-31,0.0118444700752755,0.9881555299247248,0.5884024797444514
2006-04-03,0.015323421520279499,0.9846765784797208,0.5864638658597112
2006-04-04,0.020876916225216664,0.9791230837747836,0.5910615592284783
2006-04-05,0.02552064984005526,0.9744793501599449,0.6018145620346622
2006-04-06,0.026463469701796964,0.9735365302982032,0.6187632471894942
2006-04-07,0.02364002959379598,0.9763599704062041,0.6278472598819123
2006-04-10,0.018946502068773404,0.9810534979312269,0.6306351390562135
2006-04-11,0.009474851924889947,0.9905251480751103,0.6076429058967849
2006-04-12,0.00393256933099319,0.9960674306690069,0.6011905749480816
2006-04-13,0.0020232773011737482,0.9979767226988265,0.5973173980566225
2006-04-17,0.0018271549631438035,0.9981728450368564,0.5977896143061497
2006-04-18,0.0013688881558865905,0.9986311118441137,0.5629205345286613
2006-04-19,0.001127050755254272,0.998872949244746,0.5312652352973812
2006-04-20,0.0008483302426610282,0.9991516697573392,0.4972398086993768
2006-04-21,0.000877280888879025,0.9991227191111213,0.45992010225578994
2006-04-24,0.0007753175995591933,0.9992246824004409,0.4309161714306994
2006-04-25,0.000919978382163753,0.9990800216178364,0.43501239901055416
2006-04-26,0.0018185643661802198,0.9981814356338198,0.4440142462195986
2006-04-27,0.0022058297529679504,0.9977941702470321,0.4414093717748456
2006-04-28,0.0021875309455660057,0.9978124690544341,0.43709020667803145
2006-05-01,0.0021267491555303176,0.9978732508444699,0.427944593606335
2006-05-02,0.0025861700232653884,0.9974138299767347,0.44775850429074743
2006-05-03,0.004414212831896687,0.9955857871681035,0.47293033803567736
2006-05-04,0.005461693674819927,0.9945383063251804,0.4864098981083709
2006-05-05,0.0120509957031535,0.9879490042968466,0.5129195861998018
2006-05-08,0.03169681818495034,0.9683031818150498,0.5500905277418193
2006-05-09,0.047244720837882316,0.9527552791621179,0.5596867205206352
2006-05-10,0.05603329585988427,0.9439667041401159,0.5508303662857956
2006-05-11,0.05956496590059753,0.9404350340994027,0.544389567818084
2006-05-12,0.05832440068020478,0.9416755993197954,0.5290457062219575
2006-05-15,0.04981119760492246,0.9501888023950779,0.5106019115115084
2006-05-16,0.0469462889726321,0.9530537110273682,0.4970273799895678
2006-05-17,0.053980639460025584,0.9460193605399747,0.4984386588366629
2006-05-18,0.08936029039038076,0.9106397096096195,0.5316671621249889
2006-05-19,0.12651253674239354,0.8734874632576067,0.5637809135280769
2006-05-22,0.18862871399866632,0.811371286001334,0.5929507104143619
2006-05-23,0.26406566416974375,0.7359343358302566,0.620381555573154
2006-05-24,0.28484920957196924,0.715150790428031,0.63515643697868
2006-05-25,0.2739197523521036,0.7260802476478967,0.6253479716007163
2006-05-26,0.28172327262320546,0.7182767273767947,0.6262104184505768
2006-05-30,0.22994187160972612,0.7700581283902741,0.6088190707355109
2006-05-31,0.15239344438808816,0.8476065556119121,0.5781794982111379
2006-06-01,0.11499227830937611,0.8850077216906241,0.538230524565513
2006-06-02,0.08787597892524467,0.9121240210747557,0.5064077701925055
2006-06-05,0.04009993849655636,0.959900061503444,0.4659911823474029
2006-06-06,0.023316283812187987,0.9766837161878122,0.443435678465423
2006-06-07,0.0185636596928927,0.9814363403071076,0.4365448925821099
2006-06-08,0.022063017139043427,0.9779369828609568,0.443992922613483
2006-06-09,0.028416545959572083,0.9715834540404282,0.45645968092306377
2006-06-12,0.036048466710383684,0.9639515332896165,0.47019922360168015
2006-06-13,0.05956028514711172,0.9404397148528885,0.5027514237646938
2006-06-14,0.06946254404025587,0.9305374559597442,0.5182635268693208
2006-06-15,0.07927732051061642,0.9207226794893837,0.5330724060965439
2006-06-16,0.0941535187792219,0.9058464812207783,0.5512548839940711
2006-06-19,0.1782809766715116,0.8217190233284886,0.5895543960219051
2006-06-20,0.21091407912474752,0.7890859208752528,0.6038143112946447
2006-06-21,0.2362571900689309,0.7637428099310694,0.6257979940524386
2006-06-22,0.2691103480057694,0.7308896519942308,0.6549195956744371
2006-06-23,0.27452895067099997,0.7254710493290002,0.6614388452987041
2006-06-26,0.2544860603075213,0.7455139396924788,0.6617560006368995
2006-06-27,0.22236436575092408,0.7776356342490761,0.6479082629266328
2006-06-28,0.24758309678314747,0.7524169032168527,0.6603257713318597
2006-06-29,0.2784597900133967,0.7215402099866035,0.6696077588399617
2006-06-30,0.267337739944483,0.7326622600555172,0.65880768294019
2006-07-03,0.21338667047276724,0.7866133295272328,0.6376908019022733
2006-07-05,0.21715129524887916,0.782848704751121,0.6396101663882613
2006-07-06,0.23214731590662216,0.767852684093378,0.6370495682397065
2006-07-07,0.2747251497327885,0.7252748502672117,0.6284652547129614
2006-07-10,0.39388985910360436,0.6061101408963958,0.6507489946648726
2006-07-11,0.5292467059517321,0.47075329404826805,0.6468078717638233
2006-07-12,0.6897172803540372,0.31028271964596305,0.5965821080247727
2006-07-13,0.7968762896757635,0.2031237103242368,0.5553525868691873
2006-07-14,0.8747960866495468,0.1252039133504535,0.48556063146457573
2006-07-17,0.9303816378300572,0.06961836216994303,0.4357013366607399
2006-07-18,0.9702791836967339,0.029720816303266267,0.3911665758501221
2006-07-19,0.9741170482723097,0.025882951727690385,0.36344737481579636
2006-07-20,0.981042300596876,0.0189576994031243,0.33553443495453755
2006-07-21,0.968627195757548,0.0313728042424523,0.3733799484879602
2006-07-24,0.944704780336506,0.0552952196634942,0.4066787995123834
2006-07-25,0.9241295153354401,0.07587048466456014,0.4395816613190224
2006-07-26,0.9131134171722669,0.08688658282773329,0.4750303682829381
2006-07-27,0.9157097092459766,0.0842902907540237,0.4543943383785193
2006-07-28,0.9261503095068786,0.07384969049312155,0.38439829762134325
2006-07-31,0.9301335427706195,0.06986645722938056,0.35068132320950623
2006-08-01,0.9108063655607775,0.0891936344392226,0.37453516297728395
2006-08-02,0.8758078014017154,0.12419219859828479,0.4092420789260437
2006-08-03,0.8665629235010941,0.13343707649890602,0.4148851123488762
2006-08-04,0.8591749287236397,0.14082507127636057,0.44346690570573577
2006-08-07,0.884013091215348,0.11598690878465215,0.41026564726419446
2006-08-08,0.9268445759015744,0.07315542409842576,0.3419863427909766
2006-08-09,0.9739912661888817,0.026008733811118557,0.27659586668201486
2006-08-10,0.9842715018065192,0.015728498193480947,0.2601376406098378
2006-08-11,0.9940449613070876,0.005955038692912556,0.2382455193747457
2006-08-14,0.9964527749155687,0.003547225084431624,0.22819511594755246
2006-08-15,0.9976781967379333,0.002321803262066887,0.18458348103726446
2006-08-16,0.9988659956473335,0.0011340043526667236,0.1417059029433067
2006-08-17,0.9976143082657266,0.0023856917342734638,0.11208451223136433
2006-08-18,0.9968301843239618,0.0031698156760384547,0.07945279794609736
2006-08-21,0.9965916319494015,0.003408368050598591,0.04866347142176907
2006-08-22,0.9961325790941997,0.0038674209058004783,0.04456622036047196
2006-08-23,0.9964940962427781,0.0035059037572221065,0.04751701248139458
2006-08-24,0.9976069042724888,0.0023930957275114352,0.04775110268869885
2006-08-25,0.9981436018983928,0.001856398101607456,0.047432490878225805
2006-08-28,0.9965031572682242,0.003496842731775819,0.05290103822461434
2006-08-29,0.9946121686953212,0.005387831304678915,0.05623306071986226
2006-08-30,0.9907102220020804,0.00928977799791987,0.06128771888462523
2006-08-31,0.9842570839444453,0.015742916055554834,0.07303938229717424
2006-09-01,0.9693400799970867,0.030659920002913583,0.10054821351849699
2006-09-05,0.9338243474300219,0.06617565256997833,0.14427887036265735
2006-09-06,0.9340819641735594,0.06591803582644089,0.14582995435580504
2006-09-07,0.937028280572029,0.06297171942797121,0.14380651296581146
2006-09-08,0.9414440177975504,0.058555982202449994,0.13741194186969197
2006-09-11,0.9517865349168091,0.04821346508319137,0.12172679839462464
2006-09-12,0.9850816905499066,0.014918309450093748,0.07774184593573133
2006-09-13,0.9817272281811521,0.01827277181884811,0.08046890795644641
2006-09-14,0.9650840675508675,0.034915932449132804,0.10462973631402059
2006-09-15,0.9325277621656951,0.0674722378343051,0.16157561739096976
2006-09-18,0.8987898944108437,0.10121010558915641,0.2214715459102905
2006-09-19,0.8536659961619979,0.1463340038380025,0.3025397197425449
2006-09-20,0.7927107513853425,0.20728924861465775,0.36401225777941115
2006-09-21,0.7531916404924849,0.24680835950751537,0.40159335154654274
2006-09-22,0.7603096936861455,0.23969030631385468,0.3820754061650424
2006-09-25,0.767093186345302,0.23290681365469826,0.3641183296099188
2006-09-26,0.7658074829532139,0.23419251704678629,0.3396872439760913
2006-09-27,0.7926934966694319,0.20730650333056827,0.32592739915811814
2006-09-28,0.8144413984521582,0.18555860154784196,0.31310333274968566
2006-09-29,0.8018035759641672,0.1981964240358331,0.33319943614122627
2006-10-02,0.7962767367157308,0.20372326328426943,0.34933028236290814
2006-10-03,0.8063477121929816,0.19365228780701854,0.3600582092191659
2006-10-04,0.7937004311322307,0.2062995688677695,0.38985074938926034
2006-10-05,0.8066394354267377,0.19336056457326256,0.38049997500781246
2006-10-06,0.8294741286529167,0.17052587134708352,0.3530711830954258
2006-10-09,0.8500639073704648,0.14993609262953558,0.3189083988178786
2006-10-10,0.865343516787439,0.13465648321256124,0.29634073015493345
2006-10-11,0.8488894052795235,0.15111059472047667,0.31293528504361057
2006-10-12,0.7799632454883729,0.22003675451162735,0.37510407756286857
2006-10-13,0.7005512198131284,0.29944878018687177,0.44763916188947644
2006-10-16,0.6882138453362724,0.31178615466372783,0.46616430621207483
2006-10-17,0.6308207024465369,0.36917929755346335,0.5184573329588446
2006-10-18,0.6752446237655246,0.3247553762344756,0.461781182207222
2006-10-19,0.7360175268170734,0.26398247318292684,0.41276955637740514
2006-10-20,0.8034531485265258,0.19654685147347434,0.35957775744917514
2006-10-23,0.8073841818782025,0.19261581812179773,0.35483459905542886
2006-10-24,0.8216398930550486,0.17836010694495152,0.3482998819190576
2006-10-25,0.7736360837662014,0.22636391623379878,0.3983857803317812
2006-10-26,0.7630959752916545,0.23690402470834565,0.4105453282453917
2006-10-27,0.6999585211274055,0.3000414788725946,0.46865989557805837
2006-10-30,0.6318998802580851,0.3681001197419151,0.5315002093314953
2006-10-31,0.6440685690520095,0.3559314309479908,0.5247801438774162
2006-11-01,0.6297041503142455,0.3702958496857546,0.5413065961355897
2006-11-02,0.5376416143350717,0.4623583856649285,0.5892715893300777
2006-11-03,0.49695411654396154,0.5030458834560386,0.5933236476091261
2006-11-06,0.4450627259320628,0.5549372740679372,0.5970345771043556
2006-11-07,0.3555876597747259,0.6444123402252744,0.6222746356995115
2006-11-08,0.25529012194566203,0.7447098780543382,0.6025828650614219
2006-11-09,0.19344940841428998,0.8065505915857102,0.5647430572599405
2006-11-10,0.14342581547687266,0.8565741845231276,0.5445465860925373
2006-11-13,0.09191845914758513,0.9080815408524151,0.5112409735844574
2006-11-14,0.037841714785590404,0.9621582852144097,0.4713590185280512
2006-11-15,0.02549714889346631,0.9745028511065339,0.4955215624967001
2006-11-16,0.021923693280777163,0.9780763067192231,0.5277530937278556
2006-11-17,0.0060213739977094255,0.9939786260022908,0.5309790738749195
2006-11-20,0.002891678073671253,0.997108321926329,0.5018276250835998
2006-11-21,0.002898665084086551,0.9971013349159137,0.5046532844487919
2006-11-22,0.0025605826591835975,0.9974394173408166,0.44587160186454095
2006-11-24,0.001927580626750132,0.9980724193732502,0.3787049570848149
2006-11-27,0.001520637250191423,0.9984793627498089,0.36589648984217527
2006-11-28,0.0014205666530778924,0.9985794333469225,0.41607538693554513
2006-11-29,0.001407286077942239,0.9985927139220581,0.4331961249728581
2006-11-30,0.0012248389249096612,0.9987751610750906,0.4634193646427585
2006-12-01,0.001038511981715408,0.9989614880182849,0.5213328671168125
2006-12-04,0.0010016513508963067,0.998998348649104,0.5132461363512729
2006-12-05,0.0009299414681815242,0.9990700585318187,0.49213428160625766
2006-12-06,0.0006736729918264092,0.9993263270081737,0.4722749778640658
2006-12-07,0.0005188171267203661,0.9994811828732798,0.460856793055079
2006-12-08,0.0003833283401974852,0.9996166716598027,0.43320616173593596
2006-12-11,0.0004549690247120589,0.9995450309752881,0.4661032229596449
2006-12-12,0.0005223839215445947,0.9994776160784558,0.4930991660364792
2006-12-13,0.0006745029117054913,0.9993254970882948,0.515748025277752
2006-12-14,0.0007760197294257606,0.9992239802705745,0.5182193126513408
2006-12-15,0.000955876449123556,0.9990441235508767,0.5262145138787203
2006-12-18,0.001139999785111334,0.9988600002148891,0.5074716014800603
2006-12-19,0.0013348911686690786,0.9986651088313312,0.49032821099344914
2006-12-20,0.0015387658989141442,0.9984612341010861,0.4873116782105605
2006-12-21,0.0020341235535889022,0.9979658764464114,0.5176066659716845
2006-12-22,0.0028619983153847363,0.9971380016846154,0.5342437555983123
2006-12-26,0.0033643702026907004,0.9966356297973095,0.5444259098879642
2006-12-27,0.003215594220561739,0.9967844057794384,0.5552807680229078
2006-12-28,0.00309115879713857,0.9969088412028617,0.5548791350471618
2006-12-29,0.0028423694809221445,0.9971576305190781,0.5516121551688469
2007-01-03,0.0021984144568162707,0.997801585543184,0.557731120905355
2007-01-04,0.0014571716149689247,0.9985428283850315,0.5332431286914261
2007-01-05,0.0013912615197801109,0.9986087384802202,0.508817221475116
2007-01-08,0.0012949114936261644,0.9987050885063742,0.4944018507086029
2007-01-09,0.001071796078156247,0.9989282039218439,0.4730812111688433
2007-01-10,0.0008137911526268004,0.9991862088473733,0.45430440987646226
2007-01-11,0.000841575727955432,0.9991584242720448,0.47171568645254525
2007-01-12,0.000837745136921055,0.9991622548630792,0.5038442841842157
2007-01-16,0.0008029649511409196,0.9991970350488593,0.5371903349792944
2007-01-17,0.0007297361500795546,0.9992702638499207,0.5642003409901435
2007-01-18,0.0006386217650685128,0.9993613782349318,0.5586981371905203
2007-01-19,0.0006318888868109296,0.9993681111131894,0.5553864038216316
2007-01-22,0.0005864781305451525,0.9994135218694551,0.5455332128148807
2007-01-23,0.000540554052850117,0.9994594459471502,0.5385222975391193
2007-01-24,0.0004798390279207931,0.9995201609720794,0.5133804458769885
2007-01-25,0.00047761471367179333,0.9995223852863285,0.5220622401678136
2007-01-26,0.0004216085342197642,0.9995783914657805,0.5346476861210425
2007-01-29,0.0004059737354259447,0.9995940262645743,0.5447777594886635
2007-01-30,0.00039647652725300476,0.9996035234727472,0.5358237314359868
2007-01-31,0.0004026995414137995,0.9995973004585863,0.5381880405178209
2007-02-01,0.00046792959439350865,0.9995320704056068,0.5607491123281128
2007-02-02,0.0005117392502931859,0.999488260749707,0.5662903546632398
2007-02-05,0.0005931151905105865,0.9994068848094898,0.5620877419854187
2007-02-06,0.0006570615737420743,0.9993429384262582,0.575353750889074
2007-02-07,0.0008226589795325551,0.9991773410204676,0.589003975451593
2007-02-08,0.0009094621516321247,0.999090537848368,0.5195675219289058
2007-02-09,0.0012447472265374974,0.9987552527734627,0.520279652981313
2007-02-12,0.0017918325924434005,0.9982081674075566,0.527518000921965
2007-02-13,0.002423245208894641,0.9975767547911054,0.5301088609627815
2007-02-14,0.002779481818918591,0.9972205181810814,0.5299021940204367
2007-02-15,0.002963663337608442,0.9970363366623918,0.5784962620886394
2007-02-16,0.0026564013031144364,0.9973435986968857,0.555511366838855
2007-02-20,0.0020947957611015546,0.9979052042388986,0.5259453452453068
2007-02-21,0.001440058776266844,0.9985599412237335,0.49985155221685595
2007-02-22,0.001032033995406346,0.9989679660045938,0.49383725439806214
2007-02-23,0.0007506936966000652,0.9992493063034,0.4850375289795455
2007-02-26,0.0007303395623924583,0.9992696604376079,0.5030359384982195
2007-02-27,0.0005853522800464279,0.9994146477199537,0.4887943419480908
2007-02-28,0.00046170728228941694,0.9995382927177108,0.4714637961009737
2007-03-01,0.0003390064855628947,0.9996609935144374,0.4458938867293609
2007-03-02,0.0003297689222785034,0.9996702310777217,0.43153044166914095
2007-03-05,0.00031314607467930976,0.9996868539253209,0.392615696517841
2007-03-06,0.00035652379675134136,0.9996434762032488,0.39259063639957986
2007-03-07,0.0004202904395327536,0.9995797095604674,0.39272950072263024
2007-03-08,0.000438380468183644,0.9995616195318165,0.39151690916096915
2007-03-09,0.0004030298829405409,0.9995969701170596,0.39091478474030295
2007-03-12,0.00032644439935085193,0.9996735556006493,0.39046406101834247
2007-03-13,0.0015741722051818177,0.9984258277948184,0.4096794473593389
2007-03-14,0.00225982962318019,0.9977401703768202,0.429191089850488
2007-03-15,0.0031891547333410737,0.9968108452666591,0.44445104453201517
2007-03-16,0.00559006805821637,0.9944099319417837,0.46634455657472546
2007-03-19,0.00900298750424361,0.9909970124957568,0.4951651478052141
2007-03-20,0.013933543020400143,0.9860664569796,0.529915378372046
2007-03-21,0.024179154625675374,0.9758208453743249,0.5549332895933939
2007-03-22,0.032042782796320876,0.9679572172036794,0.5776917601359529
2007-03-23,0.0431274977643415,0.9568725022356587,0.5971990655925704
2007-03-26,0.050166457226169095,0.9498335427738311,0.6060298203981389
2007-03-27,0.06025873280990174,0.9397412671900984,0.6157695275600485
2007-03-28,0.05142192157947586,0.9485780784205243,0.6188585575863634
2007-03-29,0.04584945559713115,0.9541505444028691,0.6316573102329304
2007-03-30,0.03519820719935736,0.9648017928006428,0.6377240027950334
2007-04-02,0.028018910113522616,0.9719810898864776,0.6232247703527413
2007-04-03,0.0139867716205268,0.9860132283794734,0.5745650333540746
2007-04-04,0.012382216837243963,0.9876177831627564,0.49156649421110543
2007-04-05,0.009890838647155698,0.9901091613528445,0.402366859750442
2007-04-09,0.014962097492683818,0.9850379025073165,0.3470349619058844
2007-04-10,0.025357108517838615,0.9746428914821618,0.32835531892817915
2007-04-11,0.03474861028197138,0.965251389718029,0.3388432580837796
2007-04-12,0.04366600726562717,0.956333992734373,0.3472382519653612
2007-04-13,0.05382247813144762,0.9461775218685526,0.39764142926484825
2007-04-16,0.05854287354229311,0.941457126457707,0.4341717878266689
2007-04-17,0.08830459014565094,0.9116954098543492,0.48040829999317225
2007-04-18,0.12492056623554179,0.8750794337644583,0.5018521451617127
2007-04-19,0.17175867389939165,0.8282413261006084,0.5898594280077404
2007-04-20,0.18392609564276793,0.8160739043572324,0.6455887596258425
2007-04-23,0.18448331843639315,0.815516681563607,0.6801251655823151
2007-04-24,0.1509474900953984,0.8490525099046018,0.69020173483038
2007-04-25,0.10650839848017084,0.8934916015198293,0.6388057071636724
2007-04-26,0.054713280605043144,0.945286719394957,0.5511660262254182
2007-04-27,0.033501848851932685,0.9664981511480676,0.4447898101627792
2007-04-30,0.026127268021405352,0.9738727319785948,0.4053487578860019
2007-05-01,0.029391888273274235,0.970608111726726,0.37969006103962266
2007-05-02,0.030387738932737263,0.969612261067263,0.4237756971021719
2007-05-03,0.03162364964659848,0.9683763503534017,0.5061387090222137
2007-05-04,0.035758273694721524,0.9642417263052787,0.5997031151523566
2007-05-07,0.03131360282019231,0.9686863971798079,0.6212923165440196
2007-05-08,0.01942560228548417,0.980574397714516,0.6330438740438709
2007-05-09,0.015627476820951166,0.984372523179049,0.6326590692851111
2007-05-10,0.013487633314971381,0.9865123666850287,0.6267305108965807
2007-05-11,0.010943860548696891,0.9890561394513032,0.6018751120060399
2007-05-14,0.019504505528998343,0.9804954944710019,0.6152909538044047
2007-05-15,0.022649057934935393,0.9773509420650648,0.6116628536744663
2007-05-16,0.030360465901270096,0.9696395340987302,0.6188568673344418
2007-05-17,0.04580460789108358,0.9541953921089166,0.628655942087818
2007-05-18,0.07392635256619738,0.9260736474338028,0.6514092127866734
2007-05-21,0.0921178502108124,0.9078821497891878,0.6389412737074363
2007-05-22,0.12143635218188935,0.8785636478181107,0.6443828506384636
2007-05-23,0.1186461660615133,0.881353833938487,0.6119505334956573
2007-05-24,0.10969396851601668,0.8903060314839835,0.5735297898454068
2007-05-25,0.1061396538325738,0.8938603461674264,0.5606273498573173
2007-05-29,0.10946725851409282,0.8905327414859073,0.5533310291785399
2007-05-30,0.09679247239586178,0.9032075276041385,0.5376686853388615
2007-05-31,0.09440784116941382,0.9055921588305864,0.5392497940457834
2007-06-01,0.08957332153726022,0.9104266784627398,0.5363388458547164
2007-06-04,0.07104923704751669,0.9289507629524835,0.523087404208854
2007-06-05,0.05042681861187517,0.949573181388125,0.5142388507087066
2007-06-06,0.03196974582364767,0.9680302541763526,0.49580562020483326
2007-06-07,0.030201952735003708,0.9697980472649965,0.4868426158754934
2007-06-08,0.029484770808683513,0.9705152291913167,0.4808063898020323
2007-06-11,0.022589290119697965,0.9774107098803023,0.46407805743401553
2007-06-12,0.012995766523696156,0.9870042334763042,0.44132537288960655
2007-06-13,0.011465882677095904,0.9885341173229044,0.4319070547032786
2007-06-14,0.010755802371138668,0.9892441976288616,0.42956040921990446
2007-06-15,0.006359165628963515,0.9936408343710367,0.41752300996325753
2007-06-18,0.003894287833807193,0.996105712166193,0.40803962089855955
2007-06-19,0.002974975352664457,0.9970250246473359,0.4015683003862568
2007-06-20,0.0027385058461366777,0.9972614941538638,0.3993433442704249
2007-06-21,0.00543889285546662,0.9945611071445336,0.4077619913397771
2007-06-22,0.00757198747454335,0.9924280125254569,0.41898809053907726
2007-06-25,0.008488700674646795,0.9915112993253535,0.42966427323381273
2007-06-26,0.00879615789162674,0.9912038421083734,0.4397098266279923
2007-06-27,0.008168477037633766,0.9918315229623664,0.4404167797656407
2007-06-28,0.004710130020651309,0.9952898699793489,0.4309712446996173
2007-06-29,0.0034598351034030215,0.996540164896597,0.42624009247518535
2007-07-02,0.0026766608182230327,0.9973233391817772,0.4180791144662936
2007-07-03,0.0022073786285865525,0.9977926213714137,0.40958306253706117
2007-07-05,0.002263950071497687,0.9977360499285026,0.41428814074346115
2007-07-06,0.00255774886749779,0.9974422511325025,0.4236415583422254
2007-07-09,0.0026532358729633087,0.9973467641270369,0.4623724535485598
2007-07-10,0.0028655684958770774,0.9971344315041233,0.4868280409973738
2007-07-11,0.004111813926887545,0.9958881860731127,0.524160520507931
2007-07-12,0.006725118262527109,0.9932748817374731,0.5628120851173783
2007-07-13,0.009627792944784573,0.9903722070552157,0.5998673117457937
2007-07-16,0.012690666504995396,0.9873093334950049,0.6075379548301367
2007-07-17,0.01424324423614968,0.9857567557638506,0.6297013080753985
2007-07-18,0.013666254937802002,0.9863337450621982,0.6356306120784605
2007-07-19,0.011145588393331445,0.9888544116066689,0.6341183239234052
2007-07-20,0.007973684653890522,0.9920263153461096,0.6301422120516544
2007-07-23,0.004003630257012802,0.9959963697429874,0.619895061433258
2007-07-24,0.0021601923614383055,0.997839807638562,0.6119354211765329
2007-07-25,0.0015908631689894423,0.9984091368310107,0.6061228936387806
2007-07-26,0.0016053016032906132,0.9983946983967096,0.5723460333904073
2007-07-27,0.0015857653315086869,0.9984142346684914,0.5599639557227118
2007-07-30,0.001501512707108714,0.9984984872928914,0.5375887693067694
2007-07-31,0.0015161451888228742,0.9984838548111773,0.507881525672926
2007-08-01,0.001330147104281517,0.9986698528957186,0.4730746018915813
2007-08-02,0.0009918004893512962,0.9990081995106488,0.4643989066342085
2007-08-03,0.0007552508936621398,0.9992447491063381,0.4320848286911012
2007-08-06,0.0006585985709790155,0.9993414014290213,0.4115811934035348
2007-08-07,0.0004637073589011157,0.9995362926410991,0.39980313816238655
2007-08-08,0.00036381011025371013,0.9996361898897466,0.3943983718865076
2007-08-09,0.0003296996157394181,0.9996703003842609,0.39108059610903334
2007-08-10,0.0003654144413238275,0.9996345855586763,0.39019284996123693
2007-08-13,0.0005582371400293127,0.999441762859971,0.3907004570795044
2007-08-14,0.001283522340719266,0.998716477659281,0.3927024316275839
2007-08-15,0.004739713693193001,0.9952602863068071,0.40042927242144016
2007-08-16,0.012734807213382252,0.987265192786618,0.4155487234207447
2007-08-17,0.016613111427603845,0.9833868885723964,0.42404800241180496
2007-08-20,0.019665988713948167,0.9803340112860521,0.43106472491266434
2007-08-21,0.021752719104729357,0.9782472808952708,0.4359889065180072
2007-08-22,0.01935330338848191,0.9806466966115183,0.43207172668707494
2007-08-23,0.01503818804870578,0.9849618119512945,0.4311122297232334
2007-08-24,0.013779697255962342,0.9862203027440378,0.43686442965579175
2007-08-27,0.011032257923107367,0.9889677420768928,0.44566042118388555
2007-08-28,0.009053405298023077,0.9909465947019772,0.4436080703825658
2007-08-29,0.008983995464580381,0.9910160045354198,0.46282144656719126
2007-08-30,0.006591119166318588,0.9934088808336817,0.4825552477460584
2007-08-31,0.005951111048364505,0.9940488889516358,0.5061183073447889
2007-09-04,0.008925439820237867,0.9910745601797624,0.5290654370201037
2007-09-05,0.009276828333170723,0.9907231716668295,0.544641012305149
2007-09-06,0.009799449929912829,0.9902005500700876,0.5404282923828113
2007-09-07,0.009300593603721216,0.9906994063962792,0.5139278141757422
2007-09-10,0.00765404661923535,0.9923459533807648,0.4904495142915091
2007-09-11,0.0046212553512073535,0.995378744648793,0.47372174425270186
2007-09-12,0.0061111186812577755,0.9938888813187423,0.5040109634724882
2007-09-13,0.0062627312916649774,0.9937372687083352,0.43117030315513166
2007-09-14,0.006494587843287884,0.9935054121567124,0.3561824088543579
2007-09-17,0.00715893515108494,0.9928410648489152,0.27095106154521625
2007-09-18,0.01462836173207439,0.985371638267926,0.23510824214207324
2007-09-19,0.027888689003379902,0.9721113109966202,0.18997196033979974
2007-09-20,0.036202357325208274,0.9637976426747918,0.2657284396630526
2007-09-21,0.04310717907415582,0.9568928209258443,0.30737718869119623
2007-09-24,0.04850658588938715,0.951493414110613,0.33644229562981304
2007-09-25,0.04380066095667884,0.9561993390433212,0.29500868630561333
2007-09-26,0.029641448787376023,0.9703585512126243,0.22284080075518467
